whereat_api.Base	500users8dynos	RUN	1446864247370	 	2.0
5 Sec Interval	2339141118723995742-233	REQUEST		Request 6	1446864340505	1446864340505	1446864370537	1446864370537	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-174	REQUEST		Request 6	1446864370405	1446864370424	1446864370514	1446864370543	OK	 
5 Sec Interval	2339141118723995742-414	REQUEST		Request 6	1446864340746	1446864340747	1446864370764	1446864370764	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-270	REQUEST		Request 6	1446864370764	1446864370765	1446864370851	1446864370889	OK	 
5 Sec Interval	2339141118723995742-263	REQUEST		Request 6	1446864370677	1446864370696	1446864370857	1446864370891	OK	 
5 Sec Interval	2339141118723995742-418	REQUEST		Request 6	1446864370804	1446864370804	1446864370867	1446864370899	OK	 
5 Sec Interval	2339141118723995742-398	REQUEST		Request 6	1446864370815	1446864370835	1446864370945	1446864370994	OK	 
5 Sec Interval	2339141118723995742-399	REQUEST		Request 6	1446864371114	1446864371114	1446864371153	1446864371183	OK	 
5 Sec Interval	2339141118723995742-46	REQUEST		Request 6	1446864341524	1446864341524	1446864371535	1446864371535	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-377	REQUEST		Request 6	1446864371465	1446864371485	1446864371581	1446864371610	OK	 
5 Sec Interval	2339141118723995742-323	REQUEST		Request 6	1446864371555	1446864371578	1446864371717	1446864371747	OK	 
5 Sec Interval	2339141118723995742-295	REQUEST		Request 6	1446864341766	1446864341766	1446864371781	1446864371781	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-334	REQUEST		Request 6	1446864341765	1446864341765	1446864371795	1446864371796	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-358	REQUEST		Request 6	1446864371783	1446864371803	1446864371895	1446864371930	OK	 
5 Sec Interval	2339141118723995742-466	REQUEST		Request 6	1446864371906	1446864371906	1446864371957	1446864371995	OK	 
5 Sec Interval	2339141118723995742-38	REQUEST		Request 6	1446864371915	1446864371916	1446864372003	1446864372041	OK	 
5 Sec Interval	2339141118723995742-359	REQUEST		Request 6	1446864372095	1446864372095	1446864372152	1446864372185	OK	 
5 Sec Interval	2339141118723995742-374	REQUEST		Request 6	1446864372086	1446864372086	1446864372155	1446864372186	OK	 
5 Sec Interval	2339141118723995742-2	REQUEST		Request 9	1446864342875	1446864342875	1446864372888	1446864372888	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-19	REQUEST		Request 9	1446864372806	1446864372807	1446864372889	1446864372916	OK	 
5 Sec Interval	2339141118723995742-111	REQUEST		Request 9	1446864372856	1446864372856	1446864372910	1446864372940	OK	 
5 Sec Interval	2339141118723995742-153	REQUEST		Request 5	1446864343784	1446864343805	1446864373944	1446864373944	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-94	USER	END	1446864247391	1446864374284
5 Sec Interval	2339141118723995742-491	REQUEST		Request 6	1446864344265	1446864344265	1446864374288	1446864374288	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-173	REQUEST		Request 8	1446864374284	1446864374284	1446864374334	1446864374369	OK	 
5 Sec Interval	2339141118723995742-394	REQUEST		Request 6	1446864344495	1446864344495	1446864374511	1446864374511	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-228	REQUEST		Request 6	1446864344815	1446864344815	1446864374866	1446864374866	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-497	USER	END	1446864247407	1446864374984
5 Sec Interval	2339141118723995742-455	REQUEST		Request 6	1446864344915	1446864344942	1446864375004	1446864375004	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-124	REQUEST		Request 7	1446864375234	1446864375256	1446864375367	1446864375396	OK	 
5 Sec Interval	2339141118723995742-208	REQUEST		Request 7	1446864375384	1446864375384	1446864375421	1446864375457	OK	 
5 Sec Interval	2339141118723995742-209	REQUEST		Request 7	1446864375406	1446864375406	1446864375444	1446864375474	OK	 
5 Sec Interval	2339141118723995742-174	REQUEST		Request 7	1446864375534	1446864375535	1446864375576	1446864375606	OK	 
5 Sec Interval	2339141118723995742-233	REQUEST		Request 7	1446864375546	1446864375565	1446864375651	1446864375680	OK	 
5 Sec Interval	2339141118723995742-414	REQUEST		Request 7	1446864375764	1446864375785	1446864375880	1446864375932	OK	 
5 Sec Interval	2339141118723995742-263	REQUEST		Request 7	1446864375885	1446864375885	1446864375933	1446864375981	OK	 
5 Sec Interval	2339141118723995742-270	REQUEST		Request 7	1446864375896	1446864375896	1446864375990	1446864376029	OK	 
5 Sec Interval	2339141118723995742-418	REQUEST		Request 7	1446864375905	1446864375905	1446864375981	1446864376031	OK	 
5 Sec Interval	2339141118723995742-398	REQUEST		Request 7	1446864375996	1446864375996	1446864376053	1446864376083	OK	 
5 Sec Interval	2339141118723995742-399	REQUEST		Request 7	1446864376175	1446864376176	1446864376216	1446864376245	OK	 
5 Sec Interval	2339141118723995742-377	REQUEST		Request 7	1446864376604	1446864376605	1446864376647	1446864376680	OK	 
5 Sec Interval	2339141118723995742-46	REQUEST		Request 7	1446864376544	1446864376564	1446864376649	1446864376681	OK	 
5 Sec Interval	2339141118723995742-356	REQUEST		Request 7	1446864346753	1446864346754	1446864376765	1446864376765	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-381	REQUEST		Request 7	1446864346795	1446864346795	1446864376812	1446864376812	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-323	REQUEST		Request 7	1446864376746	1446864376746	1446864376826	1446864376853	OK	 
5 Sec Interval	2339141118723995742-456	REQUEST		Request 7	1446864346855	1446864346855	1446864376867	1446864376867	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-334	REQUEST		Request 7	1446864376796	1446864376815	1446864376905	1446864376940	OK	 
5 Sec Interval	2339141118723995742-50	REQUEST		Request 7	1446864346875	1446864346897	1446864376962	1446864376962	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-358	REQUEST		Request 7	1446864376936	1446864376936	1446864376978	1446864377017	OK	 
5 Sec Interval	2339141118723995742-461	REQUEST		Request 7	1446864347005	1446864347005	1446864377034	1446864377034	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-295	REQUEST		Request 7	1446864376784	1446864376802	1446864376996	1446864377040	OK	 
5 Sec Interval	2339141118723995742-466	REQUEST		Request 7	1446864376996	1446864376996	1446864377032	1446864377074	OK	 
5 Sec Interval	2339141118723995742-38	REQUEST		Request 7	1446864377036	1446864377036	1446864377116	1446864377145	OK	 
5 Sec Interval	2339141118723995742-374	REQUEST		Request 7	1446864377185	1446864377185	1446864377224	1446864377255	OK	 
5 Sec Interval	2339141118723995742-359	REQUEST		Request 7	1446864377176	1446864377176	1446864377223	1446864377256	OK	 
5 Sec Interval	2339141118723995742-443	REQUEST		Request 7	1446864347266	1446864347267	1446864377287	1446864377287	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-429	REQUEST		Request 7	1446864347386	1446864347386	1446864377398	1446864377398	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-118	REQUEST		Request 7	1446864347686	1446864347705	1446864377770	1446864377770	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-190	REQUEST		Request 7	1446864347865	1446864347865	1446864377878	1446864377878	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-2	USER	END	1446864247388	1446864377886
5 Sec Interval	2339141118723995742-19	USER	END	1446864247389	1446864377924
5 Sec Interval	2339141118723995742-111	USER	END	1446864247392	1446864377944
5 Sec Interval	2339141118723995742-157	REQUEST		Request 7	1446864348504	1446864348504	1446864378518	1446864378518	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-330	REQUEST		Request 7	1446864348855	1446864348855	1446864378940	1446864378940	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-445	REQUEST		Request 7	1446864349015	1446864349015	1446864379028	1446864379028	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-153	REQUEST		Request 6	1446864378936	1446864378956	1446864379040	1446864379071	OK	 
5 Sec Interval	2339141118723995742-412	REQUEST		Request 7	1446864349365	1446864349383	1446864379450	1446864379450	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-173	REQUEST		Request 9	1446864379366	1446864379366	1446864379430	1446864379461	OK	 
5 Sec Interval	2339141118723995742-491	REQUEST		Request 7	1446864379296	1446864379316	1446864379502	1446864379533	OK	 
5 Sec Interval	2339141118723995742-354	REQUEST		Request 7	1446864349546	1446864349564	1446864379632	1446864379632	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-455	REQUEST		Request 7	1446864380006	1446864380025	1446864380164	1446864380198	OK	 
5 Sec Interval	2339141118723995742-124	REQUEST		Request 8	1446864380404	1446864380404	1446864380482	1446864380515	OK	 
5 Sec Interval	2339141118723995742-208	REQUEST		Request 8	1446864380466	1446864380466	1446864380539	1446864380571	OK	 
5 Sec Interval	2339141118723995742-209	REQUEST		Request 8	1446864380465	1446864380466	1446864380576	1446864380607	OK	 
5 Sec Interval	2339141118723995742-174	REQUEST		Request 8	1446864380616	1446864380616	1446864380663	1446864380696	OK	 
5 Sec Interval	2339141118723995742-233	REQUEST		Request 8	1446864380674	1446864380674	1446864380723	1446864380752	OK	 
5 Sec Interval	2339141118723995742-414	REQUEST		Request 8	1446864380925	1446864380926	1446864380971	1446864381001	OK	 
5 Sec Interval	2339141118723995742-448	REQUEST		Request 8	1446864351055	1446864351056	1446864381087	1446864381087	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-431	REQUEST		Request 7	1446864351094	1446864351095	1446864381105	1446864381105	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-263	REQUEST		Request 8	1446864380985	1446864380986	1446864381079	1446864381112	OK	 
5 Sec Interval	2339141118723995742-270	REQUEST		Request 8	1446864381035	1446864381035	1446864381087	1446864381122	OK	 
5 Sec Interval	2339141118723995742-418	REQUEST		Request 8	1446864381026	1446864381026	1446864381112	1446864381142	OK	 
5 Sec Interval	2339141118723995742-303	REQUEST		Request 8	1446864351184	1446864351185	1446864381199	1446864381199	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-398	REQUEST		Request 8	1446864381084	1446864381084	1446864381188	1446864381245	OK	 
5 Sec Interval	2339141118723995742-248	REQUEST		Request 8	1446864351246	1446864351246	1446864381258	1446864381258	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-203	REQUEST		Request 8	1446864351304	1446864351304	1446864381315	1446864381315	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-388	REQUEST		Request 8	1446864351415	1446864351415	1446864381434	1446864381434	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-219	REQUEST		Request 8	1446864351476	1446864351476	1446864381496	1446864381496	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-278	REQUEST		Request 8	1446864351674	1446864351693	1446864381754	1446864381754	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-377	REQUEST		Request 8	1446864381686	1446864381686	1446864381767	1446864381798	OK	 
5 Sec Interval	2339141118723995742-46	REQUEST		Request 8	1446864381676	1446864381676	1446864381804	1446864381832	OK	 
5 Sec Interval	2339141118723995742-323	REQUEST		Request 8	1446864381856	1446864381857	1446864381901	1446864381929	OK	 
5 Sec Interval	2339141118723995742-381	REQUEST		Request 8	1446864381804	1446864381822	1446864381918	1446864381948	OK	 
5 Sec Interval	2339141118723995742-356	REQUEST		Request 8	1446864381776	1446864381794	1446864381926	1446864381956	OK	 
5 Sec Interval	2339141118723995742-334	REQUEST		Request 8	1446864381933	1446864381933	1446864381971	1446864382000	OK	 
5 Sec Interval	2339141118723995742-456	REQUEST		Request 8	1446864381865	1446864381885	1446864381995	1446864382019	OK	 
5 Sec Interval	2339141118723995742-50	REQUEST		Request 8	1446864381956	1446864381975	1446864382069	1446864382098	OK	 
5 Sec Interval	2339141118723995742-295	REQUEST		Request 8	1446864382044	1446864382044	1446864382086	1446864382116	OK	 
5 Sec Interval	2339141118723995742-358	REQUEST		Request 8	1446864382026	1446864382026	1446864382102	1446864382131	OK	 
5 Sec Interval	2339141118723995742-466	REQUEST		Request 8	1446864382084	1446864382086	1446864382116	1446864382149	OK	 
5 Sec Interval	2339141118723995742-461	REQUEST		Request 8	1446864382036	1446864382055	1446864382144	1446864382173	OK	 
5 Sec Interval	2339141118723995742-38	REQUEST		Request 8	1446864382146	1446864382146	1446864382193	1446864382223	OK	 
5 Sec Interval	2339141118723995742-374	REQUEST		Request 8	1446864382244	1446864382244	1446864382293	1446864382335	OK	 
5 Sec Interval	2339141118723995742-359	REQUEST		Request 8	1446864382266	1446864382266	1446864382320	1446864382357	OK	 
5 Sec Interval	2339141118723995742-443	REQUEST		Request 8	1446864382286	1446864382308	1446864382389	1446864382422	OK	 
5 Sec Interval	2339141118723995742-429	REQUEST		Request 8	1446864382396	1446864382417	1446864382529	1446864382569	OK	 
5 Sec Interval	2339141118723995742-55	REQUEST		Request 8	1446864352765	1446864352765	1446864382784	1446864382784	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-118	REQUEST		Request 8	1446864382764	1446864382783	1446864382893	1446864382928	OK	 
5 Sec Interval	2339141118723995742-11	REQUEST		Request 8	1446864353474	1446864353493	1446864383556	1446864383556	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-157	REQUEST		Request 8	1446864383526	1446864383545	1446864383633	1446864383661	OK	 
5 Sec Interval	2339141118723995742-29	REQUEST		Request 8	1446864353934	1446864353934	1446864383950	1446864383950	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-330	REQUEST		Request 8	1446864383945	1446864383964	1446864384077	1446864384107	OK	 
